"","ID","Description","GeneRatio","BgRatio","RichFactor","FoldEnrichment","zScore","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0050769","GO:0050769","positive regulation of neurogenesis","15/229","38/1225",0.394736842105263,2.11158354401287,3.33647080114744,0.00195722295963621,0.0267638860526997,0.0212092377837363,"Cx3cr1/Macf1/Hif1a/Wls/Gsk3b/Picalm/Zeb2/Itgb1/Csf1r/Serpine2/Lrp1/Actr2/Cyfip1/Nptn/Marcks",15
"GO:0051962","GO:0051962","positive regulation of nervous system development","15/229","38/1225",0.394736842105263,2.11158354401287,3.33647080114744,0.00195722295963621,0.0267638860526997,0.0212092377837363,"Cx3cr1/Macf1/Hif1a/Wls/Gsk3b/Picalm/Zeb2/Itgb1/Csf1r/Serpine2/Lrp1/Actr2/Cyfip1/Nptn/Marcks",15
"GO:0010604","GO:0010604","positive regulation of macromolecule metabolic process","74/229","301/1225",0.245847176079734,1.3151213567584,3.01719848318693,0.00201766472119292,0.0273781582168024,0.0216960222651352,"Ube3a/Ogt/Zfp36l1/Ptprc/Zfhx3/Atrx/Itga6/Snrnp70/Fus/Sfpq/Tra2b/Tcf4/Cx3cr1/Hif1a/Mef2a/Rap2b/Tardbp/Maf/Ncoa3/Ddx3x/Hnrnpa2b1/Ccr5/Slc38a2/Csde1/Elk3/Ptbp1/Wnk1/Dhx9/Sall1/Gsk3b/Atp13a2/Sh3bgrl/Fli1/Picalm/Srsf5/Zeb2/Itgb1/Tgfbr1/Hnrnpa1/Slc40a1/Dek/Rdx/Lpl/Actb/Calr/Hspa5/C3ar1/Csf1r/Ddx5/Asph/Rbm15/Msn/Lrp1/Grn/Actr2/Ctsc/Ifngr1/Sf3b1/Csnk1a1/Unc93b1/Pabpc1/Nptn/Mef2c/Hnrnpu/Laptm5/Ctsd/Hsp90ab1/B2m/Cd81/Cst3/Hexb/Cyba/Lgmn/Fcer1g",74
"GO:0050801","GO:0050801","monoatomic ion homeostasis","23/229","69/1225",0.333333333333333,1.78311499272198,3.20959287905255,0.00203646723940545,0.0274223527504673,0.0217310445474523,"Ube3a/Ptprc/Atp6ap1/Hif1a/Ccr5/Atp6v1b2/Wnk1/Grina/Atp13a2/Comt/Picalm/Atp2b1/Slc40a1/Atp1b3/Lamp2/Asph/Creg1/Grn/Tmco1/Nptn/B2m/Hexb/Cyba",23
"GO:0031326","GO:0031326","regulation of cellular biosynthetic process","93/229","396/1225",0.234848484848485,1.25628556305412,2.97148300677483,0.00212573125541233,0.0284074995041466,0.0225117313172853,"Malat1/Tia1/Rbm39/Ube3a/Ogt/Son/Zfp36l1/Ptprc/Zfhx3/Atrx/Itga6/Cflar/Snrnp70/Fus/Sfpq/Tra2b/Tcf4/Cx3cr1/Celf2/Rbm25/Hif1a/Mef2a/Mtdh/Tardbp/Maf/Ncoa3/Ddx3x/Hnrnpa2b1/Ccr5/Slc38a2/Ywhab/Sirpa/Csde1/Elk3/Pld3/Ptbp1/Wnk1/Dhx9/Sall1/Tle4/Tgfbr2/Eif5b/Hnrnph1/Tnfrsf21/Ewsr1/Gsk3b/Atp13a2/Sh3bgrl/Fli1/Picalm/Srsf5/Adam10/Zeb2/Atp2b1/Tgfbr1/Hnrnpa1/Slc40a1/Top1/Dek/Rdx/Lpl/Marf1/Mbnl1/Actb/Calr/Itm2c/C3ar1/Csf1r/Serpine2/Ddx5/Asph/Rbm15/Msn/Pum2/Creg1/Lrp1/Actr2/Ifngr1/Sf3b1/Cyfip1/Unc93b1/Pabpc1/Nptn/Mef2c/Hnrnpu/Laptm5/B2m/Cd81/Hexb/Cyba/Lgmn/Fcer1g/Itm2b",93
"GO:0030334","GO:0030334","regulation of cell migration","32/229","107/1225",0.299065420560748,1.59980410561972,3.11285722778744,0.00220787519122986,0.0292833972731539,0.0232058429280036,"Ogt/Ptprc/Itga6/Cx3cr1/Macf1/Hif1a/Rap2b/Ccr5/Wnk1/Tgfbr2/Gsk3b/Ssh2/Adam10/Zeb2/Itgb1/Tgfbr1/Rdx/Calr/Arsb/Hspa5/C3ar1/Csf1r/Msn/Svbp/Lrp1/Grn/Sparc/P2ry12/Mef2c/Cd81/Cd63/Lgmn",32
"GO:0010646","GO:0010646","regulation of cell communication","68/229","273/1225",0.249084249084249,1.33243757697906,2.98642586585815,0.00228416558757125,0.0298464303442644,0.0236520226143831,"Ube3a/Ogt/Ivns1abp/Ptprc/Itga6/Cflar/Akap13/Sfpq/Tcf4/Cx3cr1/Macf1/Hif1a/Mtdh/Dynlt1f/Tardbp/Ncoa3/Ddx3x/Slc38a2/Ywhab/Wls/Sirpa/Slc6a6/Ptbp1/Wnk1/Grina/Sall1/Tle4/Tgfbr2/Gsk3b/Dusp6/Rab8b/Adam10/Zeb2/Nenf/Itgb1/Igfbp4/Tgfbr1/Psap/Cd180/Rdx/Calr/Hspa5/Itm2c/Csf1r/Serpine2/Birc6/Lamp2/Ddx5/P4hb/Pum2/Lrp1/Ctsc/P2ry12/Abca1/Csnk1a1/Cyfip1/Kctd12/Serinc3/Nptn/Mef2c/Laptm5/Ctsd/Syngr1/Marcks/Cd81/Cd63/Cyba/Lgmn",68
"GO:0023051","GO:0023051","regulation of signaling","68/229","273/1225",0.249084249084249,1.33243757697906,2.98642586585815,0.00228416558757125,0.0298464303442644,0.0236520226143831,"Ube3a/Ogt/Ivns1abp/Ptprc/Itga6/Cflar/Akap13/Sfpq/Tcf4/Cx3cr1/Macf1/Hif1a/Mtdh/Dynlt1f/Tardbp/Ncoa3/Ddx3x/Slc38a2/Ywhab/Wls/Sirpa/Slc6a6/Ptbp1/Wnk1/Grina/Sall1/Tle4/Tgfbr2/Gsk3b/Dusp6/Rab8b/Adam10/Zeb2/Nenf/Itgb1/Igfbp4/Tgfbr1/Psap/Cd180/Rdx/Calr/Hspa5/Itm2c/Csf1r/Serpine2/Birc6/Lamp2/Ddx5/P4hb/Pum2/Lrp1/Ctsc/P2ry12/Abca1/Csnk1a1/Cyfip1/Kctd12/Serinc3/Nptn/Mef2c/Laptm5/Ctsd/Syngr1/Marcks/Cd81/Cd63/Cyba/Lgmn",68
"GO:0045596","GO:0045596","negative regulation of cell differentiation","18/229","50/1225",0.36,1.92576419213974,3.20365121827288,0.00242048051969917,0.0313950561525687,0.0248792424935023,"Zfp36l1/Zfhx3/Ncoa3/Ccr5/Ptbp1/Sall1/Gsk3b/Itgb1/Tgfbr1/Actb/Calr/Csf1r/Nme2/Rbm15/P2ry12/Hnrnpu/B2m/C1qc",18
"GO:0007612","GO:0007612","learning","7/229","12/1225",0.583333333333333,3.12045123726346,3.538077104496,0.00246938219536105,0.0314222835928944,0.0249008190782693,"Ube3a/Hif1a/Ptgs1/Comt/Itgb1/Nptn/Lgmn",7
"GO:0051592","GO:0051592","response to calcium ion","7/229","12/1225",0.583333333333333,3.12045123726346,3.538077104496,0.00246938219536105,0.0314222835928944,0.0249008190782693,"Fus/Alox5ap/Mef2a/Wnk1/Asph/Mef2c/Lgmn",7
"GO:0003008","GO:0003008","system process","33/229","112/1225",0.294642857142857,1.57614628820961,3.06600584421673,0.00247601894524508,0.0314222835928944,0.0249008190782693,"Ube3a/Cflar/Akap13/Cx3cr1/Hif1a/Mef2a/Wnk1/Ptgs1/Tnfrsf21/Tpp1/Gsk3b/Comt/Rab8b/Fli1/Picalm/Zeb2/Itgb1/Atp2b1/Man2b1/Psap/C3ar1/Serpine2/Lrp1/Ctsc/Cyfip1/Hexa/Nptn/Mef2c/Myl6/B2m/Hexb/Cyba/Lgmn",33
"GO:0009891","GO:0009891","positive regulation of biosynthetic process","59/229","232/1225",0.254310344827586,1.3603937659991,2.92230417895423,0.00290238070188185,0.0361172378711081,0.0286213700279458,"Ube3a/Ogt/Ptprc/Zfhx3/Atrx/Itga6/Snrnp70/Fus/Sfpq/Tra2b/Tcf4/Hif1a/Mef2a/Tardbp/Maf/Ncoa3/Ddx3x/Ccr5/Slc38a2/Csde1/Elk3/Ptbp1/Wnk1/Dhx9/Sall1/Gsk3b/Atp13a2/Sh3bgrl/Fli1/Picalm/Srsf5/Zeb2/Tgfbr1/Hnrnpa1/Slc40a1/Dek/Rdx/Lpl/Actb/Calr/C3ar1/Csf1r/Ddx5/Asph/Rbm15/Msn/Lrp1/Actr2/Ifngr1/Sf3b1/Unc93b1/Mef2c/Hnrnpu/Laptm5/B2m/Cd81/Hexb/Cyba/Fcer1g",59
"GO:0016358","GO:0016358","dendrite development","13/229","32/1225",0.40625,2.17317139737991,3.2232575919989,0.00290739669937491,0.0361172378711081,0.0286213700279458,"Ube3a/Mef2a/Dynlt1f/Wls/Gsk3b/Picalm/Adam10/Itgb1/Grn/Actr2/Cyfip1/Mef2c/Marcks",13
"GO:0048024","GO:0048024","regulation of mRNA splicing, via spliceosome","13/229","32/1225",0.40625,2.17317139737991,3.2232575919989,0.00290739669937491,0.0361172378711081,0.0286213700279458,"Malat1/Tia1/Rbm39/Son/Snrnp70/Tra2b/Celf2/Rbm25/Hnrnpa2b1/Ptbp1/Ddx5/Rbm15/Hnrnpu",13
"GO:0033993","GO:0033993","response to lipid","25/229","79/1225",0.316455696202532,1.69283068929302,3.0515966848856,0.00296583912145555,0.0365855958758573,0.0289925237636583,"Ube3a/Ogt/Zfp36l1/Cflar/Akap13/Cx3cr1/Mtdh/Ncoa3/Ccr5/Sirpa/Tgfbr2/Gsk3b/Comt/Tgfbr1/Scd2/Cd180/Lpl/Calr/Ddx5/Msn/Grn/Abca1/Mef2c/Hnrnpu/B2m",25
"GO:0007186","GO:0007186","G protein-coupled receptor signaling pathway","17/229","47/1225",0.361702127659574,1.93486946018768,3.13260788913336,0.00301697738490588,0.0367030903929239,0.0290856331553902,"Akap13/Cx3cr1/Hif1a/Ccr5/Ywhab/Wnk1/P2ry13/Itgb1/Psap/C3ar1/Nme2/Rbm15/Lrp1/P2ry12/Abca1/Kctd12/Adgre1",17
"GO:0050767","GO:0050767","regulation of neurogenesis","17/229","47/1225",0.361702127659574,1.93486946018768,3.13260788913336,0.00301697738490588,0.0367030903929239,0.0290856331553902,"Cx3cr1/Macf1/Hif1a/Ccr5/Wls/Gsk3b/Picalm/Zeb2/Itgb1/Csf1r/Serpine2/Lrp1/Actr2/Cyfip1/Nptn/Marcks/B2m",17
"GO:0009889","GO:0009889","regulation of biosynthetic process","93/229","400/1225",0.2325,1.24372270742358,2.84693660283922,0.00308733098240986,0.0372380936577362,0.0295096004162034,"Malat1/Tia1/Rbm39/Ube3a/Ogt/Son/Zfp36l1/Ptprc/Zfhx3/Atrx/Itga6/Cflar/Snrnp70/Fus/Sfpq/Tra2b/Tcf4/Cx3cr1/Celf2/Rbm25/Hif1a/Mef2a/Mtdh/Tardbp/Maf/Ncoa3/Ddx3x/Hnrnpa2b1/Ccr5/Slc38a2/Ywhab/Sirpa/Csde1/Elk3/Pld3/Ptbp1/Wnk1/Dhx9/Sall1/Tle4/Tgfbr2/Eif5b/Hnrnph1/Tnfrsf21/Ewsr1/Gsk3b/Atp13a2/Sh3bgrl/Fli1/Picalm/Srsf5/Adam10/Zeb2/Atp2b1/Tgfbr1/Hnrnpa1/Slc40a1/Top1/Dek/Rdx/Lpl/Marf1/Mbnl1/Actb/Calr/Itm2c/C3ar1/Csf1r/Serpine2/Ddx5/Asph/Rbm15/Msn/Pum2/Creg1/Lrp1/Actr2/Ifngr1/Sf3b1/Cyfip1/Unc93b1/Pabpc1/Nptn/Mef2c/Hnrnpu/Laptm5/B2m/Cd81/Hexb/Cyba/Lgmn/Fcer1g/Itm2b",93
"GO:0098609","GO:0098609","cell-cell adhesion","23/229","71/1225",0.323943661971831,1.7328864013777,3.04959182179942,0.0031190449750722,0.0372380936577362,0.0295096004162034,"Zfp36l1/Ptprc/Itga6/Cx3cr1/Rap2b/Cd164/Ccr5/Tln1/Sirpa/Wnk1/Tgfbr2/Itgam/Tnfrsf21/Itgb1/Rdx/Actb/Serpine2/Msn/P2ry12/Nptn/Laptm5/B2m/Cd81",23
"GO:0006873","GO:0006873","intracellular monoatomic ion homeostasis","22/229","67/1225",0.328358208955224,1.75650133611419,3.05261196339027,0.00317167834524598,0.0372380936577362,0.0295096004162034,"Ube3a/Ptprc/Atp6ap1/Hif1a/Ccr5/Atp6v1b2/Wnk1/Grina/Atp13a2/Picalm/Atp2b1/Slc40a1/Atp1b3/Lamp2/Asph/Creg1/Grn/Tmco1/Nptn/B2m/Hexb/Cyba",22
"GO:0014070","GO:0014070","response to organic cyclic compound","22/229","67/1225",0.328358208955224,1.75650133611419,3.05261196339027,0.00317167834524598,0.0372380936577362,0.0295096004162034,"Ube3a/Zfp36l1/Cflar/Akap13/Ncoa3/Ccr5/Dhx9/Hsp90b1/P2ry13/Tgfbr2/Gsk3b/Comt/Tgfbr1/Actb/Calr/Ddx5/Asph/Msn/Grn/P2ry12/Mef2c/Hnrnpu",22
"GO:0007167","GO:0007167","enzyme-linked receptor protein signaling pathway","21/229","63/1225",0.333333333333333,1.78311499272198,3.05894402626161,0.00320310411982463,0.0372380936577362,0.0295096004162034,"Ogt/Tcf4/Hif1a/Tgfbr2/Gsk3b/Zeb2/Itgb1/Igfbp4/Tgfbr1/Hspa5/Csf1r/Ddx5/Lrp1/Sgpl1/Rab14/Cyfip1/Nptn/Ctsd/Marcks/Cd63/Lgmn",21
"GO:0010720","GO:0010720","positive regulation of cell development","20/229","59/1225",0.338983050847458,1.81333728073422,3.06920707661407,0.00320872462356911,0.0372380936577362,0.0295096004162034,"Zfp36l1/Ptprc/Cx3cr1/Macf1/Hif1a/Wls/Tgfbr2/Itgam/Gsk3b/Picalm/Zeb2/Itgb1/Actb/Csf1r/Serpine2/Lrp1/Actr2/Cyfip1/Nptn/Marcks",20
"GO:0048514","GO:0048514","blood vessel morphogenesis","20/229","59/1225",0.338983050847458,1.81333728073422,3.06920707661407,0.00320872462356911,0.0372380936577362,0.0295096004162034,"Zfp36l1/Tcf4/Cx3cr1/Hif1a/Mtdh/Hk2/Elk3/Wnk1/Stab1/Tgfbr2/Itgb1/Tgfbr1/C3ar1/B4galt1/Rbm15/Lrp1/Grn/Sgpl1/Wasf2/Sparc",20
"GO:0030097","GO:0030097","hemopoiesis","27/229","88/1225",0.306818181818182,1.6412763001191,2.99285085207169,0.00333119250378277,0.0381572959524208,0.0302380290158819,"Ogt/Zfp36l1/Ptprc/Atp6ap1/Cflar/Hif1a/Maf/Sirpa/Prrc2c/Tgfbr2/Itgam/Gsk3b/Fli1/Picalm/Psap/Actb/Csf1r/Nme2/Rbm15/Sgpl1/Wasf2/Mef2c/Laptm5/B2m/Cd81/C1qc/Fcer1g",27
"GO:0060284","GO:0060284","regulation of cell development","27/229","88/1225",0.306818181818182,1.6412763001191,2.99285085207169,0.00333119250378277,0.0381572959524208,0.0302380290158819,"Zfp36l1/Ptprc/Cx3cr1/Macf1/Hif1a/Ccr5/Wls/Tgfbr2/Itgam/Gsk3b/Picalm/Zeb2/Itgb1/Actb/Csf1r/Serpine2/Nme2/Rbm15/Lrp1/Grn/Actr2/Cyfip1/Nptn/Mef2c/Marcks/B2m/C1qc",27
"GO:0051173","GO:0051173","positive regulation of nitrogen compound metabolic process","66/229","267/1225",0.247191011235955,1.32230999460282,2.85446965088774,0.00338542085008699,0.0383570295402701,0.0303963093623813,"Ube3a/Ogt/Zfp36l1/Ptprc/Zfhx3/Atrx/Itga6/Snrnp70/Fus/Sfpq/Tra2b/Tcf4/Cx3cr1/Hif1a/Mef2a/Rap2b/Tardbp/Maf/Ncoa3/Ddx3x/Hnrnpa2b1/Slc38a2/Csde1/Elk3/Ptbp1/Wnk1/Dhx9/Sall1/Gsk3b/Sh3bgrl/Comt/Fli1/Picalm/Srsf5/Zeb2/Itgb1/Tgfbr1/Slc40a1/Dek/Rdx/Actb/Hspa5/C3ar1/Csf1r/Ddx5/Asph/Rbm15/Msn/Lrp1/Grn/Actr2/Ctsc/Ifngr1/Sf3b1/Csnk1a1/Pabpc1/Nptn/Mef2c/Hnrnpu/Laptm5/Ctsd/Hsp90ab1/Cd81/Cst3/Hexb/Lgmn",66
"GO:1904018","GO:1904018","positive regulation of vasculature development","10/229","22/1225",0.454545454545455,2.43152044462088,3.24754264339996,0.00339211825866334,0.0383570295402701,0.0303963093623813,"Cx3cr1/Hif1a/Mtdh/Hk2/Wnk1/Tgfbr2/Itgb1/Tgfbr1/C3ar1/Grn",10
"GO:2000145","GO:2000145","regulation of cell motility","32/229","111/1225",0.288288288288288,1.54215350721901,2.87091243527023,0.0042517889095595,0.0469190371224479,0.0371813350630211,"Ogt/Ptprc/Itga6/Cx3cr1/Macf1/Hif1a/Rap2b/Ccr5/Wnk1/Tgfbr2/Gsk3b/Ssh2/Adam10/Zeb2/Itgb1/Tgfbr1/Rdx/Calr/Arsb/Hspa5/C3ar1/Csf1r/Msn/Svbp/Lrp1/Grn/Sparc/P2ry12/Mef2c/Cd81/Cd63/Lgmn",32
"GO:0035265","GO:0035265","organ growth","8/229","16/1225",0.5,2.67467248908297,3.23188208886113,0.00428679737797251,0.0469190371224479,0.0371813350630211,"Ube3a/Akap13/Tgfbr2/Gsk3b/Dusp6/Tgfbr1/Psap/Mef2c",8
"GO:0034063","GO:0034063","stress granule assembly","6/229","10/1225",0.6,3.20960698689956,3.36283591013696,0.00430889116430644,0.0469190371224479,0.0371813350630211,"Tia1/Ddx3x/Csde1/Prrc2c/Ubap2l/Pum2",6
"GO:0055007","GO:0055007","cardiac muscle cell differentiation","6/229","10/1225",0.6,3.20960698689956,3.36283591013696,0.00430889116430644,0.0469190371224479,0.0371813350630211,"Akap13/Mef2a/Gsk3b/Itgb1/Mef2c/Hnrnpu",6
"GO:0072091","GO:0072091","regulation of stem cell proliferation","6/229","10/1225",0.6,3.20960698689956,3.36283591013696,0.00430889116430644,0.0469190371224479,0.0371813350630211,"Zfp36l1/Ptprc/Ncoa3/Tgfbr2/Tgfbr1/Hnrnpu",6
"GO:1902683","GO:1902683","regulation of receptor localization to synapse","6/229","10/1225",0.6,3.20960698689956,3.36283591013696,0.00430889116430644,0.0469190371224479,0.0371813350630211,"Ogt/Gsk3b/Adam10/Itgb1/Rdx/Nptn",6
"GO:0035239","GO:0035239","tube morphogenesis","24/229","77/1225",0.311688311688312,1.66732830488289,2.89929726166648,0.00450081626930903,0.0482382819617014,0.0382267803109795,"Zfp36l1/Tcf4/Cx3cr1/Hif1a/Mtdh/Hk2/Ncoa3/Elk3/Wnk1/Stab1/Sall1/Tgfbr2/Zeb2/Itgb1/Tgfbr1/C3ar1/B4galt1/Rbm15/Lrp1/Grn/Sgpl1/Wasf2/Sparc/Mef2c",24
"GO:0060429","GO:0060429","epithelium development","24/229","77/1225",0.311688311688312,1.66732830488289,2.89929726166648,0.00450081626930903,0.0482382819617014,0.0382267803109795,"Zfp36l1/Atrx/Cflar/Hif1a/Maf/Ncoa3/Sall1/Tgfbr2/Ptgs1/Zeb2/Tgfbr1/Psap/Slc40a1/Rdx/Actb/Csf1r/Serpine2/B4galt1/Rbm15/Msn/Pum2/Mef2c/Marcks/Cd63",24
"GO:0002684","GO:0002684","positive regulation of immune system process","31/229","107/1225",0.289719626168224,1.5498102273191,2.85339950825014,0.00451208419709792,0.0482382819617014,0.0382267803109795,"Zfp36l1/Ptprc/Sfpq/Cx3cr1/Ddx3x/Sirpa/Wnk1/Dhx9/Tgfbr2/Itgam/Tnfrsf21/Gsk3b/Adam10/Actb/Calr/C3ar1/Csf1r/Lamp2/Pum2/Ctsc/P2ry12/Csnk1a1/Unc93b1/Mef2c/Laptm5/B2m/Cd81/C1qc/Cyba/Lgmn/Fcer1g",31
"GO:0031323","GO:0031323","regulation of cellular metabolic process","104/229","461/1225",0.225596529284165,1.20679366101791,2.69475810102548,0.00463862770187158,0.0492924052174788,0.0390621280157607,"Qsox1/Malat1/Tia1/Rbm39/Ube3a/Ogt/Son/Zfp36l1/Ptprc/Zfhx3/Atrx/Itga6/Cflar/Snrnp70/Fus/Sfpq/Tra2b/Tcf4/Cx3cr1/Celf2/Rbm25/Hif1a/Mef2a/Mtdh/Rap2b/Tardbp/Maf/Hk2/Ncoa3/Ddx3x/Hnrnpa2b1/Ccr5/Slc38a2/Ywhab/Sirpa/Csde1/Elk3/Pld3/Ptbp1/Wnk1/Dhx9/Hsp90b1/Sall1/Tle4/Tgfbr2/Eif5b/Hnrnph1/Itgam/Tnfrsf21/Ewsr1/Gsk3b/Atp13a2/Sh3bgrl/Comt/Dusp6/Fli1/Picalm/Srsf5/Tmem59/Adam10/Zeb2/Itgb1/Atp2b1/Tgfbr1/Hnrnpa1/Slc40a1/Top1/Dek/Rdx/Lpl/Marf1/Mbnl1/Actb/Calr/Itm2c/C3ar1/Csf1r/Serpine2/Ddx5/Asph/Rbm15/Msn/Pum2/Creg1/Lrp1/Actr2/Ifngr1/Sf3b1/Cyfip1/Unc93b1/Pabpc1/Nptn/Mef2c/Hnrnpu/Laptm5/Hsp90ab1/B2m/Cd81/Cst3/Hexb/Cyba/Lgmn/Fcer1g/Itm2b",104
"GO:0007507","GO:0007507","heart development","15/229","41/1225",0.365853658536585,1.95707743103632,2.98773402680768,0.00467714737831397,0.0494041196128494,0.0391506569076644,"Zfp36l1/Akap13/Hif1a/Mef2a/Wnk1/Sall1/Tgfbr2/Gsk3b/Dusp6/Itgb1/Tgfbr1/Rbm15/Lrp1/Mef2c/Hnrnpu",15
